# timezone: UTC
datetime;open;high;low;close
2026-03-24 10:15:00;4425.46815;4434.71363;4423.11096;4423.11096
2026-03-24 10:30:00;4422.49979;4426.30701;4416.54989;4426.18591
2026-03-24 10:45:00;4426.11905;4440.15932;4417.31953;4438.07118
2026-03-24 11:00:00;4437.98077;4439.72973;4383.01501;4417.56779
2026-03-24 11:15:00;4417.33806;4422.67863;4403.73492;4413.78678
2026-03-24 11:30:00;4413.62253;4429.08121;4411.74666;4422.49678
2026-03-24 11:45:00;4422.62337;4425.53495;4392.27528;4407.54269
2026-03-24 12:00:00;4408.07937;4420.73846;4407.13672;4420.61809
2026-03-24 12:15:00;4420.60429;4425.48753;4396.795;4402.50517
2026-03-24 12:30:00;4402.27703;4403.12835;4365.57335;4372.7889
2026-03-24 12:45:00;4372.70279;4389.39286;4372.70279;4381.02506
2026-03-24 13:00:00;4381.31085;4385.08662;4368.90173;4379.80151
2026-03-24 13:15:00;4379.42761;4382.61862;4372.91856;4374.32779
2026-03-24 13:30:00;4374.13229;4374.33981;4355.22999;4357.20326
2026-03-24 13:45:00;4357.15853;4386.98172;4356.21261;4376.13809
2026-03-24 14:00:00;4375.94431;4405.28722;4375.49938;4401.84222
2026-03-24 14:15:00;4401.69983;4407.88349;4388.72239;4404.61091
2026-03-24 14:30:00;4405.05557;4415.78001;4400.40351;4408.95295
2026-03-24 14:45:00;4409.28758;4430.71335;4403.38732;4430.71335
2026-03-24 15:00:00;4429.4934;4430.68113;4407.92415;4408.90165
2026-03-24 15:15:00;4409.05271;4414.63877;4402.2775;4408.45847
2026-03-24 15:30:00;4408.26759;4421.0255;4408.19925;4420.50581
2026-03-24 15:45:00;4420.0193;4435.21262;4420.0193;4421.8445
2026-03-24 16:00:00;4421.92186;4421.93892;4405.73265;4408.6556
2026-03-24 16:15:00;4408.82072;4425.52003;4408.67112;4423.89636
2026-03-24 16:30:00;4423.80825;4423.89901;4407.21952;4414.18536
2026-03-24 16:45:00;4413.61929;4429.16016;4413.61929;4420.95074
2026-03-24 17:00:00;4420.74026;4425.32331;4391.463;4396.09325
2026-03-24 17:15:00;4396.49852;4406.14582;4395.84832;4401.71001
2026-03-24 17:30:00;4400.89164;4401.79593;4375.74464;4377.63002
2026-03-24 17:45:00;4377.34679;4391.65057;4374.98042;4388.12846
2026-03-24 18:00:00;4388.18079;4392.30656;4384.75118;4390.59948
2026-03-24 18:15:00;4390.71256;4408.53796;4388.93152;4406.87608
2026-03-24 18:30:00;4407.23923;4420.25483;4396.96788;4399.39078
2026-03-24 18:45:00;4399.30593;4400.8492;4385.00723;4387.17239
2026-03-24 19:00:00;4386.38171;4405.2787;4386.38171;4403.85689
2026-03-24 19:15:00;4403.92136;4410.68862;4401.69887;4407.63604
2026-03-24 19:30:00;4407.63257;4407.6733;4395.40116;4402.45941
2026-03-24 19:45:00;4402.43762;4402.61848;4398.59118;4399.4287
2026-03-24 20:00:00;4399.59355;4403.32698;4396.84803;4401.09192
2026-03-24 20:15:00;4401.13101;4479.31301;4399.28607;4454.32738
2026-03-24 20:30:00;4454.3218;4469.43215;4449.76285;4457.00533
2026-03-24 20:45:00;4456.02152;4481.40345;4456.02152;4474.51182
2026-03-24 21:00:00;4474.54883;4474.67335;4474.26541;4474.41999
2026-03-24 21:15:00;4474.43785;4474.66824;4474.32511;4474.41978
2026-03-24 21:30:00;4474.43648;4474.77488;4474.3489;4474.53005
2026-03-24 21:45:00;4474.45664;4474.65915;4474.25123;4474.60057
2026-03-24 22:00:00;4474.54421;4487.7283;4469.98494;4484.01657
2026-03-24 22:15:00;4484.00938;4485.86276;4467.29953;4470.50951
2026-03-24 22:30:00;4471.77287;4471.77287;4457.01456;4469.12531
2026-03-24 22:45:00;4469.01723;4482.44907;4469.01723;4482.44907
2026-03-24 23:00:00;4482.48278;4485.97155;4475.02625;4484.20654
2026-03-24 23:15:00;4484.19298;4510.60483;4483.88583;4508.42418
2026-03-24 23:30:00;4508.44325;4545.8011;4504.94926;4541.36171
2026-03-24 23:45:00;4540.31527;4549.02089;4532.91071;4544.89644
2026-03-25 00:00:00;4545.08551;4558.7885;4534.67652;4553.71721
2026-03-25 00:15:00;4554.46333;4555.82638;4539.43875;4554.4742
2026-03-25 00:30:00;4554.8663;4567.83783;4549.85107;4567.83783
2026-03-25 00:45:00;4567.5564;4571.38654;4563.40677;4563.65419
2026-03-25 01:00:00;4563.8568;4577.75796;4556.04369;4572.86241
2026-03-25 01:15:00;4572.46669;4577.06099;4570.32534;4575.65974
2026-03-25 01:30:00;4575.46929;4592.48097;4575.46929;4586.7187
2026-03-25 01:45:00;4586.54946;4600.29708;4586.0729;4596.65435
2026-03-25 02:00:00;4597.17624;4597.17624;4581.94077;4584.45768
2026-03-25 02:15:00;4584.09602;4591.3052;4584.09602;4587.98888
2026-03-25 02:30:00;4588.5799;4596.49082;4581.81562;4594.52514
2026-03-25 02:45:00;4594.16728;4602.63009;4582.8528;4582.8528
2026-03-25 03:00:00;4583.14684;4586.16903;4573.36111;4575.55749
2026-03-25 03:15:00;4575.50064;4578.88086;4572.15804;4576.70614
2026-03-25 03:30:00;4576.44516;4576.67249;4571.28114;4571.28114
2026-03-25 03:45:00;4571.49375;4574.25154;4568.76452;4569.28584
2026-03-25 04:00:00;4569.36714;4575.09411;4566.7968;4573.29372
2026-03-25 04:15:00;4573.26219;4574.18192;4572.05084;4574.18192
2026-03-25 04:30:00;4574.11601;4574.39723;4568.28471;4571.32442
2026-03-25 04:45:00;4571.2988;4573.68711;4568.92332;4572.61504
2026-03-25 05:00:00;4572.52847;4573.96469;4567.52115;4570.99007
2026-03-25 05:15:00;4570.95506;4571.12375;4558.37699;4559.29594
2026-03-25 05:30:00;4558.76466;4567.43562;4551.23236;4565.99176
2026-03-25 05:45:00;4565.96657;4566.91839;4553.98454;4557.60212
2026-03-25 06:00:00;4557.58979;4557.64711;4535.63816;4535.63816
2026-03-25 06:15:00;4535.80248;4551.9679;4535.65646;4550.26041
2026-03-25 06:30:00;4550.17825;4556.08444;4545.30505;4547.44924
2026-03-25 06:45:00;4547.40867;4549.67636;4544.92159;4544.92159
2026-03-25 07:00:00;4544.91142;4560.76197;4544.91142;4556.14531
2026-03-25 07:15:00;4556.2665;4563.67062;4556.01622;4559.50763
2026-03-25 07:30:00;4559.44189;4559.54769;4543.92075;4548.2778
2026-03-25 07:45:00;4548.37385;4549.13344;4537.54451;4539.01629
2026-03-25 08:00:00;4538.9004;4558.8145;4538.58001;4554.99884
2026-03-25 08:15:00;4554.6214;4568.25588;4554.6214;4565.86416
2026-03-25 08:30:00;4565.85635;4568.1051;4558.91177;4566.12706
2026-03-25 08:45:00;4566.0889;4566.34863;4555.59389;4556.29475
2026-03-25 09:00:00;4556.20645;4566.58026;4556.12657;4561.43822
2026-03-25 09:15:00;4561.18158;4565.17807;4555.02649;4557.63311
2026-03-25 09:30:00;4557.72601;4559.76959;4547.87023;4550.62684
2026-03-25 09:45:00;4550.42107;4552.34696;4532.34288;4550.44623
2026-03-25 10:00:00;4550.08961;4563.61008;4550.08961;4555.38753
2026-03-25 10:15:00;4555.1926;4557.52929;4552.76599;4557.01953
2026-03-25 10:30:00;4557.18996;4557.94722;4551.10747;4553.04123
2026-03-25 10:45:00;4552.90219;4561.72955;4552.90219;4559.20445
2026-03-25 11:00:00;4559.25414;4568.74951;4557.56206;4567.98344
2026-03-25 11:15:00;4567.98495;4582.73332;4565.68926;4580.92535
2026-03-25 11:30:00;4581.01909;4584.98184;4580.92362;4583.65252
2026-03-25 11:45:00;4583.49549;4583.62599;4574.30398;4577.55051
2026-03-25 12:00:00;4578.13136;4586.24188;4575.05738;4578.66341
2026-03-25 12:15:00;4578.60994;4578.92169;4544.02922;4544.02922
2026-03-25 12:30:00;4544.03612;4553.6239;4531.60194;4551.43873
2026-03-25 12:45:00;4552.04114;4553.51936;4539.39175;4547.12145
2026-03-25 13:00:00;4547.07277;4569.9726;4544.37119;4559.35963
2026-03-25 13:15:00;4559.30978;4565.97766;4552.0211;4565.97766
2026-03-25 13:30:00;4566.77067;4575.87674;4552.3536;4558.35125
2026-03-25 13:45:00;4558.01575;4560.97037;4541.65645;4546.17188
2026-03-25 14:00:00;4546.00667;4554.27555;4537.65723;4551.72624
2026-03-25 14:15:00;4551.75099;4563.3522;4551.06684;4559.10098
2026-03-25 14:30:00;4558.7864;4568.38858;4558.7864;4566.97434
2026-03-25 14:45:00;4566.85564;4577.40473;4566.39516;4566.39516
2026-03-25 15:00:00;4566.42745;4566.48787;4550.74262;4552.75672
2026-03-25 15:15:00;4552.81777;4559.75514;4528.40787;4556.99619
2026-03-25 15:30:00;4556.15761;4565.55247;4556.14679;4556.74486
2026-03-25 15:45:00;4556.68548;4565.29354;4554.06895;4560.76341
2026-03-25 16:00:00;4560.8839;4563.01731;4553.6153;4553.6153
2026-03-25 16:15:00;4553.6527;4559.13258;4546.31736;4555.25834
2026-03-25 16:30:00;4555.15307;4559.55678;4552.32561;4556.7006
2026-03-25 16:45:00;4556.78177;4560.31743;4551.33226;4555.98941
2026-03-25 17:00:00;4555.94816;4556.3915;4545.72576;4552.77937
2026-03-25 17:15:00;4552.75088;4558.81822;4544.06952;4555.04764
2026-03-25 17:30:00;4554.76728;4563.06327;4551.78881;4559.00164
2026-03-25 17:45:00;4559.08315;4561.25247;4546.89857;4551.39396
2026-03-25 18:00:00;4551.2172;4562.69588;4547.70659;4549.32055
2026-03-25 18:15:00;4549.37944;4555.4842;4547.68766;4552.78149
2026-03-25 18:30:00;4552.77093;4557.42438;4548.30825;4549.08218
2026-03-25 18:45:00;4549.02336;4549.49768;4533.30468;4538.46512
2026-03-25 19:00:00;4538.37704;4538.44149;4490.76269;4507.26552
2026-03-25 19:15:00;4507.12285;4520.07131;4501.60791;4513.18143
2026-03-25 19:30:00;4513.2566;4524.76945;4508.88024;4524.07629
2026-03-25 19:45:00;4523.82295;4531.47513;4516.3394;4531.47513
2026-03-25 20:00:00;4531.38161;4540.74886;4523.32033;4528.17964
2026-03-25 20:15:00;4528.35095;4532.65686;4523.10383;4524.59493
2026-03-25 20:30:00;4524.46672;4524.57131;4499.66907;4505.22858
2026-03-25 20:45:00;4505.24666;4507.03034;4502.97156;4506.29133
2026-03-25 21:00:00;4506.22471;4506.88035;4506.02637;4506.54583
2026-03-25 21:15:00;4506.57806;4506.76015;4506.4033;4506.51225
2026-03-25 21:30:00;4506.50128;4506.87261;4506.48298;4506.60993
2026-03-25 21:45:00;4506.50515;4506.79576;4506.4938;4506.62534
2026-03-25 22:00:00;4507.85593;4532.33702;4506.53447;4513.87653
2026-03-25 22:15:00;4513.56717;4517.43424;4506.79138;4511.87785
2026-03-25 22:30:00;4511.89424;4536.41685;4511.89424;4532.62773
2026-03-25 22:45:00;4532.82378;4532.82378;4513.59204;4517.9929
2026-03-25 23:00:00;4518.12736;4518.12736;4502.47948;4509.35088
2026-03-25 23:15:00;4509.17882;4513.17709;4498.7196;4504.87826
2026-03-25 23:30:00;4504.95071;4510.84967;4489.0392;4496.55397
2026-03-25 23:45:00;4496.64277;4499.03985;4492.82822;4498.38644
2026-03-26 00:00:00;4498.24254;4527.35023;4498.24254;4526.19448
2026-03-26 00:15:00;4526.23657;4532.40122;4523.02125;4525.64428
2026-03-26 00:30:00;4525.44675;4532.1701;4525.44675;4528.18458
2026-03-26 00:45:00;4528.29255;4537.8741;4526.68941;4535.01286
2026-03-26 01:00:00;4534.73179;4546.06827;4534.73179;4539.06035
2026-03-26 01:15:00;4539.63371;4539.63371;4528.02725;4534.34588
2026-03-26 01:30:00;4534.3692;4536.62;4528.84325;4531.66355
2026-03-26 01:45:00;4531.58791;4536.35567;4524.47849;4534.08475
2026-03-26 02:00:00;4534.21492;4535.65917;4528.97513;4532.93961
2026-03-26 02:15:00;4532.75817;4532.92935;4524.79735;4528.54319
2026-03-26 02:30:00;4528.45012;4529.72032;4512.28865;4519.92923
2026-03-26 02:45:00;4519.61397;4519.92053;4507.35989;4508.17201
2026-03-26 03:00:00;4508.12837;4512.93575;4503.30899;4510.61703
2026-03-26 03:15:00;4510.51623;4512.89622;4503.22023;4507.26548
2026-03-26 03:30:00;4507.19906;4518.15433;4507.19906;4515.67791
2026-03-26 03:45:00;4515.65936;4515.73227;4510.68527;4515.73227
2026-03-26 04:00:00;4515.74698;4519.13522;4512.5317;4518.98666
2026-03-26 04:15:00;4518.96345;4521.81457;4516.29277;4521.4894
2026-03-26 04:30:00;4521.37788;4522.66776;4517.10188;4518.03421
2026-03-26 04:45:00;4518.10044;4524.04796;4518.03935;4520.891
2026-03-26 05:00:00;4520.81582;4521.45673;4508.17533;4508.80398
2026-03-26 05:15:00;4508.87216;4511.43241;4490.71398;4493.00927
2026-03-26 05:30:00;4492.20031;4497.75237;4485.6997;4487.80872
2026-03-26 05:45:00;4488.34869;4488.34869;4445.38272;4445.38272
2026-03-26 06:00:00;4445.47305;4450.14521;4422.65286;4423.42974
2026-03-26 06:15:00;4423.1929;4438.09108;4418.00769;4438.09108
2026-03-26 06:30:00;4438.09342;4444.97251;4433.56985;4444.58075
2026-03-26 06:45:00;4444.62907;4458.34655;4440.53859;4455.44522
2026-03-26 07:00:00;4455.14853;4458.24563;4445.0818;4447.77815
2026-03-26 07:15:00;4447.69784;4450.7421;4442.06208;4447.20473
2026-03-26 07:30:00;4446.87655;4462.32949;4446.87655;4454.26021
2026-03-26 07:45:00;4454.7394;4463.44176;4452.45062;4454.45692
2026-03-26 08:00:00;4454.3765;4459.7403;4444.65234;4444.65234
2026-03-26 08:15:00;4444.91977;4445.96288;4429.45773;4431.40572
2026-03-26 08:30:00;4431.33184;4435.97706;4416.64183;4419.62399
2026-03-26 08:45:00;4419.49986;4438.3116;4419.49986;4430.24369
2026-03-26 09:00:00;4430.77575;4432.84711;4418.51688;4427.21738
2026-03-26 09:15:00;4427.32977;4433.45334;4426.33617;4430.88109
2026-03-26 09:30:00;4430.18932;4430.86295;4417.95199;4427.91076
2026-03-26 09:45:00;4427.77326;4427.94128;4416.74086;4421.67604
2026-03-26 10:00:00;4421.90552;4425.8399;4415.7574;4424.58784
2026-03-26 10:15:00;4424.55954;4446.1052;4424.55954;4446.1052
2026-03-26 10:30:00;4446.28103;4446.28103;4424.59824;4426.38805
2026-03-26 10:45:00;4426.26184;4446.8286;4426.26184;4441.42254
2026-03-26 11:00:00;4441.05442;4446.97034;4441.05442;4442.31123
2026-03-26 11:15:00;4442.24297;4452.3158;4441.6329;4442.75466
2026-03-26 11:30:00;4442.60716;4450.7437;4438.64779;4443.72895
2026-03-26 11:45:00;4444.17751;4444.17751;4421.96342;4422.61293
2026-03-26 12:00:00;4422.77131;4444.32415;4420.96394;4443.2671
2026-03-26 12:15:00;4443.22749;4444.10828;4433.269;4440.92689
2026-03-26 12:30:00;4441.89481;4444.33539;4431.0932;4438.46523
2026-03-26 12:45:00;4438.26759;4443.99779;4428.00827;4431.23755
2026-03-26 13:00:00;4430.96102;4446.07498;4428.26239;4442.73932
2026-03-26 13:15:00;4443.71259;4450.55514;4432.56419;4445.55563
2026-03-26 13:30:00;4445.64832;4447.87202;4432.71119;4446.52994
2026-03-26 13:45:00;4446.32203;4461.9397;4444.67116;4444.83462
2026-03-26 14:00:00;4445.69823;4453.71831;4438.32755;4442.29688
2026-03-26 14:15:00;4442.16468;4473.11147;4442.16468;4462.91498
2026-03-26 14:30:00;4462.32924;4483.21906;4459.53875;4462.03912
2026-03-26 14:45:00;4462.29058;4472.0763;4451.55983;4464.40666
2026-03-26 15:00:00;4464.30741;4466.62963;4452.59244;4458.41447
2026-03-26 15:15:00;4458.56376;4458.56376;4451.00634;4456.48151
2026-03-26 15:30:00;4455.80587;4456.46659;4436.58498;4441.01843
